node_id,pois_id
382780456,5009598923
8933426544,3176238732
2966994991,3176240271
3781056914,3781042003
7383867371,7387262605 7387237576
10790583003,3148586029 9818596364
339056343,4349329289 2321391120
3678199534,9409184107 9409184108 9409184109
11618236620,8972734774
1316792156,9044442368
8040600272,7147645785
8816127738,6862180478 6862168001
9434062055,8505009945
10028183054,10028183056 770835653
11897856387,8148083344 8148083343 8148083342
1986417374,12049021267 12049033371
4471100350,6214880068
9422950531,11021359948
9446493257,7630679086
3210808848,5855481268
2966994987,3142885777
9316833854,5652209147
12119581887,6226004356
9944983056,9945063926
10962574185,4409086216
7508473708,6269840717 6269840712 4409072516
1665492204,11873484270
3666684639,3666684399
1446010898,4409072537
25938332,4409072185
1390355763,4409074499
1727522689,5271327303 5271327295 5271327299
12117585180,7387262625 7387262593
733313162,6399768488
6328228730,6914060121
973435031,9441146850
3929875116,9982599361 6879508776
10790952919,4583453790 9408949155
506369424,5247717495
7509195390,3025862206 3025862205
11687329778,8147846649 8147846651 8147846650
11629460709,7412795462
8244132770,4693751861
7833987590,3938298333
245673017,5326062864
1583239020,5143807421
6813564985,6089367721
971121479,4921449622
3802242932,7387262522 7387262617 7387262576
1309734933,1337999643 1178757953
7134511825,8148124861
7383877612,7387262626 7387262636 7387262525 176508387 4340529695
8169004507,8150747890
10695068210,5303922451
8502230354,5168262321
1390309415,4409074507 4409074504 4409074505
2789543137,7387262493
3166188914,3151928296 3165802496
6907795371,6877300346
7508473855,6269840708 6269840709 6269840719 7508473722 6269840703
424686912,424686911
4682794405,4409086221
8477520077,4693777889
12046487606,4409054111
4987455689,4409080569
3271521283,3874193383 4409072532 4409072491 2774325367
9237040159,424686909
419455664,7880282908
7949027486,7906979586
4022450491,4278567289
12025507764,4727211291
7383877692,7387262618
338998830,4346680989 5271327313
9514972417,8056278979
9426794478,6257973191
5325966146,4409086219 4409086215
176019228,7387262584 7387262606
8493482029,9409283261
971096805,4249459112 1235353135
988415766,10103491173
7490963533,5734956468
10301593753,7451298503
12182926712,8047684224
7003046379,8130805839 9903029717
553185428,3725455228
4567971750,4574410336
3416907301,4401565292 3033928154
7105859478,5652240961
12011650545,6880444935
8442437942,8539678302
1013075987,11739970875
4213327160,4409086213
1926188812,1931499637 1926188813 10164203321
3242018269,4409054110
416161973,8148034390
3791017354,4409075590
1742441870,4409078592
4737884434,4409072540
7935087026,5828090547
2691528098,833617467 833617462 833617468 1497978865 5148208621
8504301544,5043621797
3477858469,8056285290
472605911,7387262541 7387262558 7387262501
8483770464,4369544903
9373730346,973348455
393647340,11021707209
10944335796,10944353413
11263156447,6089270262
6786234380,1032630870
9918218933,3634698108
7161983955,5271327293
11897233071,6267999146
6510367671,6543994131
11757178518,5734955908 5734956454 7155998814
538136755,1241523613
11204513332,4409078596
1742441976,4409078590
499939168,5012309421 5012280822
9987120686,12048637757
2291046405,9071381715
10148775468,11030858804
10938925935,6990960996
5446711631,3052982193 3996624857
4306425013,4374630501
12037559731,4727106879
3449590325,857886996
8627217565,919787635
11252400192,5734955560
12001560250,5248233857 6839007595
6040680198,6465864948
8113387754,8893274930
269834084,5271327315
472605925,7387262594
6491559340,10005379498
10790470980,3148592029 4655275290
10050100270,4976526621
11140299858,8147983923 8148088383 8147940828
7108356732,8147980100 8147980093
10569770328,9229989639
7844401284,11021359943
11191083914,11978899479 7076672315 5847795785
1389822146,4409054103
9681024949,3611835099
9380046815,8056285310
10030477782,10005379497 10005379496
25878045,4409072493
7567530371,8148038020 11126588759
8455280097,6534721295
9325665836,6256993741
1712257780,4731553439 4684081418
1509422893,4409078593
11688915494,5140148166
10537530657,7120334549
519033239,3559323304
519041858,3559321931
1746190669,5271327294
11106021187,9409067315
12047306396,4409072494 4409072502
1583264792,8148040650
8806197949,9432172789
8501218130,4785477821
176018573,7387262628
9385962713,12077467346 6219934866
5953000910,9441146840
8950110591,3672727518
1886265820,4409078594 4409078591
10290347106,4409072188
11037753762,11021707215
1390252914,5545433226
6617238614,8147976060
5359827922,5351053224
8483770517,5677243423
7123517352,5410296636
8169353669,3667998243
287062817,5476769521
3660678630,766160778
6835782575,10950812083
491920161,8377458274
12010755621,5614338561
10253898675,4409074501 4409074502
8246624165,8147864211
11757837889,8505009940
12024864930,4409054106
9254993750,8147869305
3225782866,4409072514 4409072149
1099036609,2627880281 7508960186
10943140437,11180441698
538141100,1241523614
11139948766,8147980094
7603253053,4409072525 4409072547 4409072548
4914052150,8148116829
1552426716,8148126247
416162070,8148126246
12062697899,2865564204
7715096338,7715096336 7715096335
7400361150,7400344049
11636746090,10695461311
11110989118,11011103116
1162915734,8044505927
326359241,7811278907
1016411512,6207076772
1107309578,4409072530 4409072510 6268965104 4409072154
1500539543,4409072187 5195384234 10292535153
6765357701,11021707207
8529305602,6304794962
3242293767,6391442717 5867041385 5867041085
9444902423,8505009946 9382980598
3431121088,4409072529 3040237467 4409072145 4409072168 4409072518
5724729779,8147992162
1433164351,6611027523
8945680470,12096386290
176018662,7387262575
1924305439,4409072528
9856702737,4409072515 4409072535 4409072170
3575803095,3248656861 3583450324 3575803697
647515548,12083293354
2800281725,11030858798 3786846500
5750100955,4409054108
6269078144,4409072490
12088630917,4409072531
7923735077,4409072526
4451112819,6336376030
3483387189,6210836362
1516043998,4409072538 4409072511
11084858792,8017626235
6836056817,12026759910
9859298634,12166264407 10982803731
8067719380,11566576122
8148094352,10676546419
8483770582,3798834384
4209605714,4361069434
1584222339,5276193892
616381814,9214793917 6773530954
1833783303,11781686270
8127939069,7508991870
8040249475,11054056622
491890683,3416904475 4377865992
8521609138,1116403122
8192978608,6597342285
8147970067,9294672417
4962899047,7610734338
4164113789,9982273291
492290443,5003917107
9611895116,9368008373 9368008577
2969765355,4911916975 5225514695
519033110,4434603371
6700792740,6734238786
491986620,6206750185
8945242044,11817962279
10274286874,5183024825
2577786052,2535738401
6816280207,6725219256
1552429656,4527806892
7346842107,2988946834 1210013028 7850329864
1646573518,2542545145
7621997256,4978319911 5692007276
1674051766,9514404105
9530301517,12106985967
9380046888,4407484220
1636158617,4249774417
11177942724,11176041034
4472001450,8104401142
10705171486,9161393960 8984649649
6806739827,5004169222
8561189542,9123397998 9712790342
3185373122,9364253883
11300994227,6040537017
9919780734,9980256938
491961076,6515855089
9201371726,9201371729
5007689692,5007668690 5007655814
6611306720,6588086520
10299681969,8612365312
7921700045,7141266468
491978233,4966822470 4599202024
8913991978,7193816957
3778950614,10122945655
11559183526,6773726348
9920194433,9921290086
11753516249,11753516256
12084595180,1766896418
4674022697,8163368768
5037679867,4852919686
647599828,5175856841
8905040470,8905040461
5237394922,6606854180
7823146806,4363295460
662952024,3387140936
3783791663,2909168504
1179620252,1179639259
1948388511,1948388517
12019764920,12020602926
11389325690,11389487097
2078306283,11389487131
7564447298,7564447298
7914140219,11493731839
3722995917,3722995922
11131446059,3393377682
9584214505,9584214523
11113035850,5229821285
5472886496,766890346
269756812,1907814134
12175772260,3396293653
11214229312,11234218719
3476899657,3476899815
12013809938,8208552599
5644980309,5644980307
6606854234,6606854235
6606847335,6606847330
1813438103,3387140922
11133057820,3638119188
3650700936,3396293629
2076582134,1855198184
9029956417,3385463741
5472940127,766890347
8233162420,4110728890
3390623413,3385463634 3390623413
896043539,896043539
4890627550,9472425142
4297044328,1582084788
11851441059,6802853928
5517385893,5512636370
854184908,854184908
9647386409,3385463605
9121234709,9121303199
1956842321,1956842306
11389567632,11389487128
9946704190,766890341
9946705322,944911564
648744689,11079539154
9491086452,11014677418
9124856323,4332570389 9124839263
5260336080,3385463732
2928751238,6958393151
491975829,6334948016
9968559091,9968606526
5242114785,6692764690
1145020821,6680242085
7020322475,1044301777
12019764897,12019764919
491922289,3179669145
3087081559,3087081560
8677154657,3387140929
6606854212,6606854210
11036413121,3387140931
9910579405,3385463842
2409161163,2409159844
3681578179,11462256634
3611207701,4218595192
9970780238,9969124010
11102606160,3033924566
2074998106,5229821282
6056368407,6056368407
6047103568,7761403161
4184077811,7761403106
944911827,766890311
3972867992,9529128882
5080460249,1706583928
5810002793,1762729885
11524309012,11524308968
3390618811,3390631868
5333213314,5049842921
10964489639,9743894117
9543979702,9529128883
4111868034,5045740522 5045740523
472606419,4328232094
10824978915,10824978914
3044816850,3044815062
480443334,480443318
3882375165,3393377734
944866253,766890345
9150260970,11249187363
3977330730,5233984115
11236878364,5132197163
2983196471,7153104826
11024970491,4351284889
9647387656,3385463604
6737778466,11009032687
3044809122,3044810835
7335698747,4826583681
10010231146,5229821287
5235839443,10824978917
281861459,8775272637 8775272636
3611207672,4218595191
3049445920,3049680519
5260336089,8905061735
11016803329,11016803341
5217339991,3989213109
3983582475,3985003185
538433148,3385463839
5898299360,3396293385
3983579844,3985003190
4330200044,5657345997
3390623184,3385463640
3390652303,3390652304
2454822366,5983874922
541067281,5983799329
5267300250,5267300254
4795699817,5652254448
5264977596,5264977602
5265027538,5265027571
3049400202,1919398455
492299567,9946070355
9108642922,9118730261
7275439650,9470353032
3877102264,9529128880
506387660,4406172391
9945950998,944911558
11524308872,11524308895
6448190112,4953881621
8904862327,3387140190
8220045000,4329452991
2718119809,4351483734
676177174,7722310285
3723057625,3723057628
10700965072,11009335540
12084387202,4896097761
5131716732,5131716733
6598952962,6720175066 6598952962
4605266208,3385463819
5216950486,5216950487
2074996861,5229821284
534917087,1327866278
2398657326,2398657342
9710355074,4361882716
1385640174,4971542888
7436037523,7436037523
3049465715,1919398472
3049445865,1919398459
3049422592,3049694357
5419071449,5419071447
3081068580,3049840530
5127542070,5127542071
5260336091,3385463733
10069001935,3393377674
3049341295,3049840531
3972423442,3387140148
3049341996,1919398475
11502570550,11502570556
1385457271,1385457320
10069019872,3393377658
11471061872,11471061434
3633591441,3385463610
3390631871,3385463639 3390631871
12117569641,12117569642
6855821079,1919452855
1041903460,3396293354
4740645154,4740645149
3049341319,3049687520
11481561378,11187076421
10155758402,1855197577
1795885541,9071232432
3764322385,3764257357
5235839237,10824949304
2369078538,3385463779
491963981,3644235741
11236817056,9915991123
5700208444,11131446060
5217023726,3783434971
5650714739,5650714738
844361159,844361174
3973037159,3391831255
1093268477,6396357897
3210068160,3049416632
4347631489,1434682077
11027042841,9106701343
12117641847,11009384440
1684229969,11300374269
2204174967,3723149305
2957656723,3722995844
1814085020,3385463659
1133419398,3393377706
4298774892,4298773087
3610057181,815099031
529696239,6026331968
9490163808,9490163808
3345192407,6761408787
269822167,269825348
1987444356,12094365335
5244731892,12086241254 5716235467
4324713884,3723149285
5225134724,5225134724
2643079094,4956170598
537067955,1206235240
1894928210,1894927875
6056527082,3394788526
514849100,5859199367
4981771743,8694269384
3056357729,3056357732
1584226094,4322050289
5613347386,5792360124
12009939273,10833071974
10824978925,10824949302
3049352110,3049841533
974360412,3753822551
5070410356,5070410355
951011080,11062733838
3723149309,3723149308
8233451992,8233451991
540494287,9975091871
8902008944,9871497943
435584927,435584936
1024576886,11300374270
5238603168,5238603189
453576589,1385018493
382775154,5551050024
1625770542,3683130204
653105115,11583111433
11062895851,2782652568
514842396,4654422492
7725692762,7725692776
1370485112,4990428308
5415365531,5982316533
4981778032,5686355422
5930350501,9233576544
10102437226,10102437249
5828345471,508497915
819591021,815130880
3967261092,3967261080
11129323655,11127303239
9350964673,3385463594
5657271457,5657271458
5238702327,5657711936
4238001530,5661779304
8241710012,3385463602
1645765987,4919983321
11131353789,11131353788
518249686,11231090178
3708663664,11231090166
1040294919,3928001586
529999514,5984011467
1720093606,3056357717
1937898634,1894927872
5332151065,4439832090
3798632427,1949205166
492304586,5987595375
538687939,1717047223
1612729121,9871481628
4324653418,3723149301
2236122145,10577814589
799975625,3326485993
1764360839,6652969835
492295599,6737637586
5090081302,3723219080
12200453376,4965043921
3783619233,3985003182
1402299851,3379065051
3817956920,3917018460
10606106810,10606106811
3985003191,3985003191
12099505449,12099505450
2690653239,3393377657
4865431535,4867446813
3087084067,3087084067
505893515,563257807
3094742591,5657697028
1894337023,1894336979
5242090893,6692363590
5481468917,3387140156
11113061726,5229821286
1950388932,10538005646
3055587957,3055608348
11131446113,5080180522
1810759356,5233973237
886593554,11139320640
7869824000,9871481629
2589573244,3385463712
1637227613,5686367021
1598467620,1855197579
9222601305,3396293356
801114953,9467182965
887601681,7580524585
4363295456,3640926962
1641251058,5686366921
12170431650,11447817901
510359392,510359597
419434893,533966925
1916010860,1273711534
4981802237,9219251057
6949440205,2790605441
8208477529,5983902989
11234515149,5233973222
3651401253,3651398051
6422276404,6422276579
648627742,4303467638
12194008480,6692764587
8229949104,8229949320
3390660744,3390660743
506063570,3387140158
3774239478,9241259200
522268895,5648525085
8677155161,9241878923
10049524188,3385463653
9241291439,9241291440
11930079950,2261710123
9297377103,1243460290
4319657488,5898329086
531001142,5650741936
6655091999,3385463791
751963058,3042656959
5931429521,5942560832
3338507685,10161614810
12200058940,3393377683
9880053534,4408332989
3611863320,7545609685
5776368320,5923065285
7347295011,3393377767
4744150927,9239385983
3649975694,3649970028
3720245073,3387140935
9908582763,3393377729
5503603319,3393377711
806823381,6111993157
10718256898,11035982623
4535225147,4535225158
4817067348,4817067347
1763578130,5657449394
7678113202,6486331169
530036941,3733193601
519294886,3454221596
2841088847,4380083989 4380083991
11009607480,4415802332
518248123,4421425701
3672256273,5907399885
8600442297,1636097168
3329467343,3236911977
8517911240,5591339586
1706577338,4415800799
2014760005,6855736730
4200638170,4971601762
1638466650,3394788527
1368097898,1368097902
11921117305,11009353536
1171242223,9248796469
519036680,9249604787
9761332513,9946376141
9248821471,9248821476
5264878963,5264878961
11409089129,3385463575
4745354828,3385463574
2077078503,3391831277
4418010464,4418010465
4320433692,4320433693
5738515762,3385463775
3733103878,3385463738
5942611273,5942613487
969878482,5070531021
5684272025,5684272022
3236911836,3236911978
531901982,3385463786
3982956226,3385463749
531885821,3391832205
10226782875,3385463552
1847297510,9039152297
11013238673,3387140989
12019764575,3023451710
3744522538,7039282580
3717207788,9248777470
9248799229,9248799219
8127986200,5208501021
544295316,4900300602
6075192378,3393377692
4773951129,3385463607
653106852,3387140991
2834228282,3393377712
10688473751,3387140959
7696307043,4337763096
663111963,11036413185
3329496279,1243460286
1305938076,3385463781
1298171230,1243460293
10109011409,10109025035
1037795864,4582730089
5065223291,5065223292
5331220984,6678152572
11481539659,3236911976
1168853574,1168850591
3070497012,6620850996
2163949960,3619403081
9373072537,9733456580
2454786820,3470089658
3201023587,3201023591
6693543796,5787574179
8203874426,3385463844
3783434995,3783434995
4160212829,3385463652
2854381329,3393377726
9861538059,1149736863
4877580053,4877580053
4175629709,4971601760
6008635411,6647805184
3819328675,12045154351
740239343,740239605
1032347739,1884906231
1563083120,4421477189
6026574296,3626888685
5283257278,3393377684
5288538245,3393377686
9854523568,8774847649
506388395,3385463619
529522228,3391832196
3756502863,3393377632
1370081819,3393377678
491934343,4344194090
5706837880,3385463757
7802938834,3393377701
1692125529,4417884796
5706838149,3385463762
11959573270,4292283290
5245001947,3861755135
1182984385,9241423894
1444057588,3385463661
3610010736,3393377719
2854386682,3393377722
506387449,3393377661
9082983082,3385463582
2075237322,3393377718 2834233316
2786253416,5515452809
2402006218,3393377707
4324602666,3393377715
9248774291,9248780618
5706838049,3385463759
491950550,445987048
8419401919,5411028534
2393508728,2393439222
529518868,3393377732
5082204356,3753800627
3695856399,3393377698
11834304252,3385463647
5706837265,3385463761
5286952678,3393377676
8312472900,3697631200
3390584463,5874709999
7869824012,9871481630
4200638207,9120605731
10749554778,4227532491
1329002085,8005357687
514857334,5648289659
3674111017,3387140909
4200697205,9120605730
7722261468,3396293378
480433679,4415802130
4428267207,3393377709
2075235646,3393377677
492358412,4459825735
419437714,5648779800
1907725890,9267596874
3633591097,3385463612
1444835352,3387140904
10067930732,3385463618
3700806571,3393377710
3883996848,3670534273
6067870086,8232963633
5332150964,9969112223
919351340,919351197
2888586025,3393377721
288988905,7601223190
7099342323,3393377763
11610735864,3393377739
419442008,7985513486
648453893,9879689333
12214657999,10932486625
8934715500,8934715499
514847887,3626957034
2081900430,9816312596
534458115,5170685621
2986977520,3564777565
26823946,1515736040 4409072178 1515736044
2406357092,2399887893
1505995839,2399887905 2399887888 10115456548
2406357435,5614500944 2399887900
4741850429,317361589
10022822565,5101537621
10046399027,1630957023
5795811923,5847660684
5243333542,9923582017
5911240126,8459671417
342225460,2480837950
11029446879,5962996685
3726817701,3783559226
8858669174,9816045969
2081900406,9816312578
12079133618,12079133597
5614500921,5614500922
2078741959,317232008
255804018,6216807227
1649965800,5766387245
3690742827,10032460656
4336216271,2089403382 4336216271
2706147020,11940748817
7650580751,6732237585
419468850,9248095541
9044483305,8984501636 9322495303 8984501628 8984501630 8984473906 8984501629 8984501631
1505995792,2399887889
12050148060,9989742217
508651814,9989742317
320274489,4770571921
3615855003,339373705
3633801251,5184318003 5629478421
2078228922,10032460655 10032460737
10097058011,10097058011
6864835121,11626483180
1416010214,2410285536
4821460081,3734085011 5148711323 5148711324
3090137889,4378548825 3090137889
2333752592,1784941955
9203444373,12079133631
9816312605,9816312583
663119890,4378267215 4378227125
3225800878,4373146447
2416312424,2415312430
3660896174,6206750285
1017788345,9026865298
2420302399,12065053769
4370324696,6556746055
2960452167,4425380710
1941611967,6465940185
360102626,360102626
5224068341,8819055512
6471373978,4115256367
4461184357,3127127802 3326485713 5012460321
1505995795,5614500925
2713100905,6635971885
4734807254,8751253002
499939177,11734808469 5012265624
1782935953,1782935052
4334726816,857978426 4334726933
2403894880,2403894879
290049720,4549642290
1081212594,11942565369
6338152154,4336150467 2639758647
491901101,11746673369
2969800555,7132583116 6692764685 6692363587
4370324726,4164263223
508651846,11940759379
5079870737,11090412505
4115248266,4115279266
2706106443,2706106443
1619810730,5614500943
5122512014,5018353188
1907860678,1783220701
1619810697,5614500942
5174125838,5170565821
492299333,11746960870
6558684927,6558684927
1240382958,6089367723 7131697271
9359800905,5029773122 9480471708
1762382996,3698889826
4856526123,769438439
6680210717,6662827856
6780040485,4308024777
1426820975,6489825195
6026554048,4103972989
10088202273,11301571287
1782936339,1782935053
9108385948,4344216091 5043621990
5270769441,12154448741
11098012570,11737941970
2600648870,9673858017
529680348,529680349
1076385061,2613011859
11691961542,6832096587
8542867089,859683780
6043109300,2748850658
7237517303,6036029005
648627543,4395560089
11268482644,11268482648
2370028798,1718602708
9068756480,3534838711
2081887375,9816312579
2986977512,3123400669
403644366,2721753309
293041261,293041468
406236602,6463312786
337153188,5381998620
1764360863,5883317685
3191011956,3191011944
3242318462,3269531963
1352175298,878192099
3735248612,445987049
11885849753,6466374387
288663619,12185208001
491911234,7415087885
492350819,9936010718
11000968887,11970715313
647209072,6786529985
2259698813,11081088126
4201418389,3287871761
4878951654,5328156721
1774354418,4991348838
165496796,9659659617
4727575078,10312211817
6680219636,6662923889
8075909658,703754423
1801942888,5627697069
8113299807,4640728689
10938983328,4670677119
969876347,4725393245
9962775029,7776552702
2395394659,6397779371
2089393481,6431907094
3346044794,3222820986
325811611,5381740453
663876412,4517837089
1678678421,6786529987
11887913852,7613984242 5912625758 5912625286
2006311561,10002599918
11571517563,2014760004
2421258326,9816312581
2644578120,3218389056
11036239666,4536290399
2376717848,2376717848
994253349,1686640589
11244408779,6531468006
9488338419,11891775974 4409072541
6949607728,4139735316
4390859655,11958874974
6065305997,4335834787
3558423161,10032463733 10030062717
1470047355,1470047366
5243190294,7776458245
442408070,442408115
4726016246,11161823252
3591038665,6466107377 11629904311
5719135889,4110728789
2246867060,8858669114
8873641203,4086836890
2405388275,6659620571
8765463813,8765518229 8765463813
4580678066,11076196556 4395505601
775402710,6463312787
10942601268,3269531962 6391416675
6745076625,5018646623
2138093008,12091028569
11575457578,4185036094
1030275532,4974413223
4339119743,1952692968
2427092196,7948227986
2081900462,9816312582
1862684899,5019082921
5314283527,5314283532
3371270194,5864470586
3090137914,4423129193 3090137884
6720924248,6720067336
2445330591,10253349819
987806202,1032456930
7781946617,7781946613
7037214514,335749614
3911547175,8519069268
502792333,3070430289 5018538122
529700122,10015764304
478181973,7545611407
